timestamp,mid_price,spread,spread_pct,ofi_current,ofi_momentum,total_bid_volume,total_ask_volume,volume_imbalance,volume_ratio,bid_depth_l1,ask_depth_l1,future_price,price_increase
2025-11-08 21:22:25.787305,102057.66500000001,87.1299999999901,0.08537330341625012,0.0,0.0,0.17231,0.05195,0.12036,3.3168431183830602,0.05,0.00022,102057.66500000001,0
2025-11-08 21:22:27.821474,102057.66500000001,87.1299999999901,0.08537330341625012,0.0,0.0,0.17231,0.05195,0.12036,3.3168431183830602,0.05,0.00022,102057.66500000001,0
2025-11-08 21:22:29.858336,102057.66500000001,87.1299999999901,0.08537330341625012,0.0,0.0,0.17231,0.05195,0.12036,3.3168431183830602,0.05,0.00022,102057.66500000001,0
2025-11-08 21:22:31.893225,102057.66500000001,87.1299999999901,0.08537330341625012,0.0,0.0,0.17231,0.05195,0.12036,3.3168431183830602,0.05,0.00022,102057.66500000001,0
2025-11-08 21:22:33.930897,102057.66500000001,87.1299999999901,0.08537330341625012,0.0,0.0,0.17231,0.05195,0.12036,3.3168431183830602,0.05,0.00022,102057.66500000001,0
2025-11-08 21:22:35.973181,102057.66500000001,87.1299999999901,0.08537330341625012,0.0,0.0,0.17231,0.05195,0.12036,3.3168431183830602,0.05,0.00022,102057.66500000001,0
2025-11-08 21:22:38.010851,102057.66500000001,87.1299999999901,0.08537330341625012,8.999999999999622e-05,8.999999999999622e-05,0.17231,0.05186,0.12044999999999999,3.32259930582337,0.05,0.00022,102057.66500000001,0
2025-11-08 21:22:40.043660,102057.66500000001,87.1299999999901,0.08537330341625012,0.0,-8.999999999999622e-05,0.17231,0.05186,0.12044999999999999,3.32259930582337,0.05,0.00022,102057.66500000001,0
2025-11-08 21:22:42.075806,102057.66500000001,87.1299999999901,0.08537330341625012,0.0,0.0,0.17231,0.05186,0.12044999999999999,3.32259930582337,0.05,0.00022,102057.66500000001,0
2025-11-08 21:22:44.113041,102057.66500000001,87.1299999999901,0.08537330341625012,0.0,0.0,0.17231,0.05186,0.12044999999999999,3.32259930582337,0.05,0.00022,102057.66500000001,0
2025-11-08 21:22:46.146193,102057.66500000001,87.1299999999901,0.08537330341625012,0.0,0.0,0.17231,0.05186,0.12044999999999999,3.32259930582337,0.05,0.00022,102057.66500000001,0
2025-11-08 21:22:48.179720,102057.66500000001,87.1299999999901,0.08537330341625012,0.0,0.0,0.17231,0.05186,0.12044999999999999,3.32259930582337,0.05,0.00022,102065.11,1
2025-11-08 21:22:50.211526,102065.11,72.23999999999069,0.07077834923216238,-6.938893903907228e-18,-6.938893903907228e-18,0.17231,0.05186,0.12044999999999999,3.32259930582337,0.05,0.00022,102065.11,0
2025-11-08 21:22:52.249097,102065.11,72.23999999999069,0.07077834923216238,0.0,6.938893903907228e-18,0.17231,0.05186,0.12044999999999999,3.32259930582337,0.05,0.00022,102068.01999999999,1
2025-11-08 21:22:54.285946,102068.01999999999,66.41999999999825,0.06507425146485477,0.0,0.0,0.17231,0.05186,0.12044999999999999,3.32259930582337,0.05,0.00022,102074.685,1
2025-11-08 21:22:56.319334,102074.685,53.08999999999651,0.05201093689389931,0.0,0.0,0.17231,0.05186,0.12044999999999999,3.32259930582337,0.05,0.00022,102074.685,0
2025-11-08 21:22:58.353042,102074.685,53.08999999999651,0.05201093689389931,-8.99999999999998e-05,-8.99999999999998e-05,0.17231,0.05195,0.12036,3.3168431183830602,0.05,0.00022,102074.685,0
2025-11-08 21:23:00.390212,102074.685,53.08999999999651,0.05201093689389931,0.0,8.99999999999998e-05,0.17231,0.05195,0.12036,3.3168431183830602,0.05,0.00022,102077.845,1
2025-11-08 21:23:02.457319,102077.845,46.76999999998952,0.04581797352793794,8.99999999999998e-05,8.99999999999998e-05,0.17231,0.05186,0.12044999999999999,3.32259930582337,0.05,0.00022,102077.845,0
2025-11-08 21:23:04.488563,102077.845,46.76999999998952,0.04581797352793794,-9e-05,-0.00017999999999999982,0.17231,0.05195,0.12036,3.3168431183830602,0.05,0.00022,102082.66,1
2025-11-08 21:23:06.522744,102082.66,37.13999999999942,0.03638228079088007,0.04999,0.05008,0.17230999999999996,0.00196,0.17034999999999997,87.91326530612243,0.05,0.00022,102082.66,0
2025-11-08 21:23:08.557277,102082.66,37.13999999999942,0.03638228079088007,0.0,-0.04999,0.17230999999999996,0.00196,0.17034999999999997,87.91326530612243,0.05,0.00022,102082.66,0
2025-11-08 21:23:10.588365,102082.66,37.13999999999942,0.03638228079088007,-0.04999,-0.04999,0.17230999999999996,0.05195,0.12035999999999997,3.31684311838306,0.05,0.00022,102082.66,0
2025-11-08 21:23:12.622031,102082.66,37.13999999999942,0.03638228079088007,0.00092,0.05091,0.17230999999999996,0.051030000000000006,0.12127999999999996,3.376641191456005,0.05,0.00022,102082.66,0
2025-11-08 21:23:14.657889,102082.66,37.13999999999942,0.03638228079088007,0.04907,0.048150000000000005,0.17230999999999996,0.00196,0.17034999999999997,87.91326530612243,0.05,0.00022,102082.66,0
2025-11-08 21:23:16.694521,102082.66,37.13999999999942,0.03638228079088007,1.04105,0.9919800000000001,1.26335,0.05195,1.2114,24.318575553416746,0.05,0.00022,102082.66,0
2025-11-08 21:23:18.729624,102082.66,37.13999999999942,0.03638228079088007,0.0,-1.04105,1.26335,0.05195,1.2114,24.318575553416746,0.05,0.00022,102082.66,0
2025-11-08 21:23:20.767442,102082.66,37.13999999999942,0.03638228079088007,0.0,0.0,1.26335,0.05195,1.2114,24.318575553416746,0.05,0.00022,102082.66,0
2025-11-08 21:23:22.803986,102082.66,37.13999999999942,0.03638228079088007,0.0,0.0,1.26335,0.05195,1.2114,24.318575553416746,0.05,0.00022,102082.66,0
2025-11-08 21:23:24.838409,102082.66,37.13999999999942,0.03638228079088007,0.0,0.0,1.26335,0.05195,1.2114,24.318575553416746,0.05,0.00022,102082.66,0
2025-11-08 21:23:26.870262,102082.66,37.13999999999942,0.03638228079088007,0.0,0.0,1.26335,0.05195,1.2114,24.318575553416746,0.05,0.00022,102082.66,0
2025-11-08 21:23:28.907115,102082.66,37.13999999999942,0.03638228079088007,0.0,0.0,1.26335,0.05195,1.2114,24.318575553416746,0.05,0.00022,102082.66,0
2025-11-08 21:23:30.939294,102082.66,37.13999999999942,0.03638228079088007,0.0,0.0,1.26335,0.05195,1.2114,24.318575553416746,0.05,0.00022,102082.66,0
2025-11-08 21:23:32.975329,102082.66,37.13999999999942,0.03638228079088007,0.0,0.0,1.26335,0.05195,1.2114,24.318575553416746,0.05,0.00022,102082.66,0
2025-11-08 21:23:35.011634,102082.66,37.13999999999942,0.03638228079088007,0.0,0.0,1.26335,0.05195,1.2114,24.318575553416746,0.05,0.00022,102093.94,1
2025-11-08 21:23:37.045386,102093.94,14.580000000001746,0.014280965158168787,-1.0404099999999998,-1.0404099999999998,0.17221999999999998,0.0012300000000000002,0.17098999999999998,140.01626016260158,0.05,0.00022,102100.70999999999,1
2025-11-08 21:23:39.077585,102100.70999999999,1.0399999999935972,0.0010186021233286205,1.09021,2.1306199999999995,1.26335,0.00215,1.2611999999999999,587.6046511627907,0.05,0.00022,102105.775,1
2025-11-08 21:23:41.109753,102105.775,11.169999999998254,0.010939635882493673,-0.00021999999999999993,-1.09043,1.26335,0.00237,1.26098,533.0590717299577,0.05,0.0007,102105.775,0
2025-11-08 21:23:43.142104,102105.775,11.169999999998254,0.010939635882493673,0.0,0.00021999999999999993,1.26335,0.00237,1.26098,533.0590717299577,0.05,0.0007,102110.89,1
2025-11-08 21:23:45.180174,102110.89,0.9400000000023283,0.0009205678258237965,0.0,0.0,1.26335,0.00237,1.26098,533.0590717299577,0.05,0.0007,102111.35500000001,1
2025-11-08 21:23:47.217232,102111.35500000001,0.00999999999476131,9.79323014052777e-06,-0.86914,-0.86914,0.39420999999999995,0.00237,0.39183999999999997,166.33333333333331,0.05,0.0007,102111.35500000001,0
2025-11-08 21:23:49.253057,102111.35500000001,0.00999999999476131,9.79323014052777e-06,0.0,0.86914,0.39420999999999995,0.00237,0.39183999999999997,166.33333333333331,0.05,0.0007,102111.35500000001,0
2025-11-08 21:23:51.287056,102111.35500000001,0.00999999999476131,9.79323014052777e-06,0.0,0.0,0.39420999999999995,0.00237,0.39183999999999997,166.33333333333331,0.05,0.0007,102111.35500000001,0
2025-11-08 21:23:53.320984,102111.35500000001,0.00999999999476131,9.79323014052777e-06,0.0,0.0,0.39420999999999995,0.00237,0.39183999999999997,166.33333333333331,0.05,0.0007,102111.35500000001,0
2025-11-08 21:23:55.358467,102111.35500000001,0.00999999999476131,9.79323014052777e-06,0.0,0.0,0.39420999999999995,0.00237,0.39183999999999997,166.33333333333331,0.05,0.0007,102105.575,0
2025-11-08 21:23:57.390071,102105.575,11.570000000006985,0.011331408691451947,2.17108,2.17108,2.5652899999999996,0.00237,2.5629199999999996,1082.4008438818564,0.05,0.0007,102105.575,0
2025-11-08 21:23:59.427668,102105.575,11.570000000006985,0.011331408691451947,0.0,-2.17108,2.5652899999999996,0.00237,2.5629199999999996,1082.4008438818564,0.05,0.0007,102105.575,0
2025-11-08 21:24:01.460469,102105.575,11.570000000006985,0.011331408691451947,0.0,0.0,2.5652899999999996,0.00237,2.5629199999999996,1082.4008438818564,0.05,0.0007,102105.575,0
2025-11-08 21:24:03.488483,102105.575,11.570000000006985,0.011331408691451947,0.0,0.0,2.5652899999999996,0.00237,2.5629199999999996,1082.4008438818564,0.05,0.0007,102105.575,0
2025-11-08 21:24:05.516141,102105.575,11.570000000006985,0.011331408691451947,0.0,0.0,2.5652899999999996,0.00237,2.5629199999999996,1082.4008438818564,0.05,0.0007,102105.575,0
2025-11-08 21:24:07.547390,102105.575,11.570000000006985,0.011331408691451947,0.0,0.0,2.5652899999999996,0.00237,2.5629199999999996,1082.4008438818564,0.05,0.0007,102099.205,0
2025-11-08 21:24:09.578801,102099.205,24.30999999999767,0.023810175603225972,0.0,0.0,2.5652899999999996,0.00237,2.5629199999999996,1082.4008438818564,0.05,0.0007,102099.205,0
2025-11-08 21:24:11.608554,102099.205,24.30999999999767,0.023810175603225972,-0.04999,-0.04999,2.5652899999999996,0.052360000000000004,2.5129299999999994,48.99331550802138,0.05,0.0007,102099.205,0
2025-11-08 21:24:13.645340,102099.205,24.30999999999767,0.023810175603225972,0.0,0.04999,2.5652899999999996,0.052360000000000004,2.5129299999999994,48.99331550802138,0.05,0.0007,102099.205,0
2025-11-08 21:24:15.679942,102099.205,24.30999999999767,0.023810175603225972,0.001349999999999997,0.001349999999999997,2.5652899999999996,0.05101,2.5142799999999994,50.289943148402266,0.05,0.0007,102099.205,0
2025-11-08 21:24:17.716085,102099.205,24.30999999999767,0.023810175603225972,0.0,-0.001349999999999997,2.5652899999999996,0.05101,2.5142799999999994,50.289943148402266,0.05,0.0007,102099.205,0
2025-11-08 21:24:19.745228,102099.205,24.30999999999767,0.023810175603225972,0.0,0.0,2.5652899999999996,0.05101,2.5142799999999994,50.289943148402266,0.05,0.0007,102099.205,0
2025-11-08 21:24:21.775354,102099.205,24.30999999999767,0.023810175603225972,0.0,0.0,2.5652899999999996,0.05101,2.5142799999999994,50.289943148402266,0.05,0.0007,102099.205,0
2025-11-08 21:24:23.809444,102099.205,24.30999999999767,0.023810175603225972,0.0,0.0,2.5652899999999996,0.05101,2.5142799999999994,50.289943148402266,0.05,0.0007,102099.205,0
2025-11-08 21:24:25.845821,102099.205,24.30999999999767,0.023810175603225972,0.0,0.0,2.5652899999999996,0.05101,2.5142799999999994,50.289943148402266,0.05,0.0007,102099.205,0
