timestamp,mid_price,spread,spread_pct,ofi_current,ofi_momentum,total_bid_volume,total_ask_volume,volume_imbalance,volume_ratio,bid_depth_l1,ask_depth_l1,future_price,actual_horizon_seconds,price_increase,source_session
2025-11-08 19:28:16.393355,102044.19,88.38000000000466,0.0866095365155082,0.0,0.0,0.14607,0.34407,-0.1979999999999999,0.4245357049437614,0.09356,1e-05,102051.285,6.113459,1,data/training_data_20251108_193400.csv
2025-11-08 19:28:18.430672,102044.19,88.38000000000466,0.0866095365155082,0.0,0.0,0.14607,0.34407,-0.1979999999999999,0.4245357049437614,0.09356,1e-05,102051.285,6.110925,1,data/training_data_20251108_193400.csv
2025-11-08 19:28:22.506814,102051.285,102.57000000000698,0.1005082885531593,0.0,0.00094,0.1460699999999999,0.34501,-0.19894,0.4233790324918117,0.09356,0.121,102051.275,6.103706,0,data/training_data_20251108_193400.csv
2025-11-08 19:28:24.541597,102051.285,102.57000000000698,0.1005082885531593,0.0,0.0,0.1460699999999999,0.34501,-0.19894,0.4233790324918117,0.09356,0.121,102051.275,6.105739,0,data/training_data_20251108_193400.csv
2025-11-08 19:28:26.576095,102051.285,102.57000000000698,0.1005082885531593,0.0,0.0,0.1460699999999999,0.34501,-0.19894,0.4233790324918117,0.09356,0.121,102051.275,6.104204,0,data/training_data_20251108_193400.csv
2025-11-08 19:28:32.680299,102051.275,102.55000000000292,0.1004887004106542,0.0,0.0,0.1460699999999999,0.1240199999999999,0.0220499999999999,1.1777939042089984,0.09356,0.00095,102055.68,6.103921,1,data/training_data_20251108_193400.csv
2025-11-08 19:28:34.713763,102051.275,102.55000000000292,0.1004887004106542,0.0,0.0,0.1460699999999999,0.1240199999999999,0.0220499999999999,1.1777939042089984,0.09356,0.00095,102055.68,6.10871,1,data/training_data_20251108_193400.csv
2025-11-08 19:28:36.748947,102051.275,102.55000000000292,0.1004887004106542,0.0,0.0,0.1460699999999999,0.1240199999999999,0.0220499999999999,1.1777939042089984,0.09356,0.00095,102055.68,6.10504,1,data/training_data_20251108_193400.csv
2025-11-08 19:28:57.104159,102055.68,111.36000000000058,0.1091169055950639,0.0,0.0,0.1460699999999999,0.12471,0.0213599999999999,1.171277363483281,0.09356,0.0007,102055.675,6.109867,0,data/training_data_20251108_193400.csv
2025-11-08 19:29:03.214026,102055.675,111.35000000000582,0.1091071123678382,0.0006899999999999,0.0006899999999999,0.1460699999999999,0.1240199999999999,0.0220499999999999,1.1777939042089984,0.09356,0.00095,102055.68,6.107982,1,data/training_data_20251108_193400.csv
2025-11-08 19:29:39.868535,102055.68,111.36000000000058,0.1091169055950639,0.0,0.00069,0.14607,0.12471,0.0213599999999999,1.1712773634832812,0.09356,0.0007,102055.675,6.109415,0,data/training_data_20251108_193400.csv
2025-11-08 19:29:45.977950,102055.675,111.35000000000582,0.1091071123678382,-0.00069,-0.00138,0.14607,0.12471,0.02136,1.1712773634832812,0.09356,0.00095,102055.68,6.099395,1,data/training_data_20251108_193400.csv
2025-11-08 19:29:50.039963,102055.68,111.36000000000058,0.1091169055950639,0.0,-6.396792817664476e-18,0.14607,0.12471,0.0213599999999999,1.1712773634832812,0.09356,0.0007,102055.675,6.12707,0,data/training_data_20251108_193400.csv
2025-11-08 19:29:56.167033,102055.675,111.35000000000582,0.1091071123678382,0.0006899999999999,0.0006899999999999,0.14607,0.1240199999999999,0.02205,1.1777939042089989,0.09356,0.00095,102055.68,6.111017,1,data/training_data_20251108_193400.csv
2025-11-08 19:30:42.985955,102055.68,111.36000000000058,0.1091169055950639,0.0,0.0,0.14607,0.12402,0.02205,1.1777939042089984,0.09356,0.0007,102063.625,6.103324,1,data/training_data_20251108_193400.csv
2025-11-08 19:30:45.020752,102055.68,111.36000000000058,0.1091169055950639,0.0,0.0,0.14607,0.12402,0.02205,1.1777939042089984,0.09356,0.0007,102068.165,6.109358,1,data/training_data_20251108_193400.csv
2025-11-08 19:30:47.055818,102055.68,111.36000000000058,0.1091169055950639,0.0210099999999999,0.0210099999999999,0.2170699999999999,0.17401,0.0430599999999999,1.2474570426986955,0.09356,0.0007,102071.605,6.106868,1,data/training_data_20251108_193400.csv
2025-11-08 19:30:49.089279,102063.625,95.47000000000116,0.0935396915404495,0.0499,0.02889,0.26697,0.17401,0.09296,1.53422217113959,0.05,0.0007,102071.605,6.105643,1,data/training_data_20251108_193400.csv
2025-11-08 19:30:51.130110,102068.165,86.38999999999942,0.0846395151710618,0.1202999999999999,0.0703999999999999,0.26697,0.05371,0.21326,4.970582759262708,0.05,0.0007,102071.605,6.095019,1,data/training_data_20251108_193400.csv
2025-11-08 19:31:01.296729,102071.605,79.50999999999476,0.0778962964283698,0.0,0.0,0.26697,0.17401,0.09296,1.53422217113959,0.05,0.0007,102077.325,6.127974,1,data/training_data_20251108_193400.csv
2025-11-08 19:31:03.353455,102071.605,79.50999999999476,0.0778962964283698,0.0,0.0,0.26697,0.17401,0.09296,1.53422217113959,0.05,0.0007,102089.62,6.108633,1,data/training_data_20251108_193400.csv
2025-11-08 19:31:05.390850,102071.605,79.50999999999476,0.0778962964283698,0.0,0.0,0.26697,0.17401,0.09296,1.53422217113959,0.05,0.0007,102089.62,6.108208,1,data/training_data_20251108_193400.csv
2025-11-08 19:31:07.424703,102077.325,68.07000000000698,0.0666847411998766,0.1218399999999999,0.1218399999999999,0.26697,0.05217,0.2148,5.117308798159862,0.05,0.0007,102089.62,6.112247,1,data/training_data_20251108_193400.csv
2025-11-08 19:31:09.462088,102089.62,43.479999999995925,0.0425900302107069,-0.0009399999999999,-0.1227799999999999,0.26697,0.05311,0.21386,5.026736961024289,0.05,0.0007,102083.095,6.112818,0,data/training_data_20251108_193400.csv
2025-11-08 19:31:11.499058,102089.62,43.479999999995925,0.0425900302107069,0.0009399999999999,0.0018799999999999,0.26697,0.05217,0.2148,5.117308798159862,0.05,0.0007,102083.095,6.109889,0,data/training_data_20251108_193400.csv
2025-11-08 19:31:13.536950,102089.62,43.479999999995925,0.0425900302107069,-0.0009399999999999,-0.0018799999999999,0.26697,0.05311,0.21386,5.026736961024289,0.05,0.0007,102083.095,6.107946,0,data/training_data_20251108_193400.csv
2025-11-08 19:31:35.937466,102083.095,56.52999999999884,0.0553764558176834,0.0,0.0,0.26697,0.05217,0.2148,5.117308798159862,0.05,0.0007,102082.745,6.108924,0,data/training_data_20251108_193400.csv
2025-11-08 19:31:37.974520,102083.095,56.52999999999884,0.0553764558176834,0.0,0.0,0.26697,0.05217,0.2148,5.117308798159862,0.05,0.0007,102082.745,6.11339,0,data/training_data_20251108_193400.csv
2025-11-08 19:31:40.012281,102083.095,56.52999999999884,0.0553764558176834,0.0,0.0,0.26697,0.05217,0.2148,5.117308798159862,0.05,0.0007,102082.745,6.119567,0,data/training_data_20251108_193400.csv
2025-11-08 19:31:42.046390,102082.745,57.229999999995925,0.0560623639185994,0.0,0.0,0.26697,0.05217,0.2148,5.117308798159862,0.05,0.0007,102076.32,6.116291,0,data/training_data_20251108_193400.csv
2025-11-08 19:31:44.087910,102082.745,57.229999999995925,0.0560623639185994,-0.00094,-0.00094,0.26697,0.05311,0.21386,5.026736961024289,0.05,0.0007,102076.32,6.112974,0,data/training_data_20251108_193400.csv
2025-11-08 19:31:46.131848,102082.745,57.229999999995925,0.0560623639185994,0.0019199999999999,0.0028599999999999,0.26795,0.05217,0.21578,5.136093540348859,0.05,0.0007,102076.32,6.106427,0,data/training_data_20251108_193400.csv
2025-11-08 19:31:50.200884,102076.32,70.08000000000175,0.0686545126234975,0.0,0.0,0.26795,0.05217,0.21578,5.136093540348859,0.05,0.0007,102080.435,6.107173,1,data/training_data_20251108_193400.csv
2025-11-08 19:31:52.238275,102076.32,70.08000000000175,0.0686545126234975,0.0,0.0,0.26795,0.05217,0.21578,5.136093540348859,0.05,0.0007,102084.765,6.100701,1,data/training_data_20251108_193400.csv
2025-11-08 19:31:54.276068,102076.32,70.08000000000175,0.0686545126234975,0.0,0.0,0.26795,0.05217,0.21578,5.136093540348859,0.05,0.0007,102084.765,6.099711,1,data/training_data_20251108_193400.csv
2025-11-08 19:31:56.308057,102080.435,61.85000000000582,0.0605894753485384,0.0,0.0,0.26795,0.05217,0.21578,5.136093540348859,0.05,0.0007,102084.765,6.106731,1,data/training_data_20251108_193400.csv
2025-11-08 19:32:06.481616,102084.765,53.19000000000233,0.0521037590672832,0.0,0.0,0.26795,0.05217,0.21578,5.136093540348859,0.05,0.0007,102089.28,6.093735,1,data/training_data_20251108_193400.csv
2025-11-08 19:32:08.516715,102084.765,53.19000000000233,0.0521037590672832,0.0,0.0,0.26795,0.05217,0.21578,5.136093540348859,0.05,0.0007,102089.28,6.091413,1,data/training_data_20251108_193400.csv
2025-11-08 19:32:10.547803,102084.765,53.19000000000233,0.0521037590672832,0.0,0.0,0.26795,0.05217,0.21578,5.136093540348859,0.05,0.0007,102082.905,6.094021,0,data/training_data_20251108_193400.csv
2025-11-08 19:32:12.575351,102089.28,44.16000000000349,0.0432562557008958,-0.0009399999999999,-0.0009399999999999,0.26795,0.05311,0.21484,5.045189229900207,0.05,0.0007,102082.905,6.099211,0,data/training_data_20251108_193400.csv
2025-11-08 19:32:14.608128,102089.28,44.16000000000349,0.0432562557008958,0.0009399999999999,0.0018799999999999,0.26795,0.05217,0.21578,5.136093540348859,0.05,0.0007,102082.905,6.0971,0,data/training_data_20251108_193400.csv
2025-11-08 19:32:30.874734,102082.905,56.91000000000349,0.0557488053460111,0.0,0.00094,0.26795,0.05311,0.21484,5.045189229900207,0.05,0.0007,102078.64,6.120988,0,data/training_data_20251108_193400.csv
2025-11-08 19:32:32.926793,102082.905,56.91000000000349,0.0557488053460111,0.0009399999999999,0.0009399999999999,0.26795,0.05217,0.21578,5.136093540348859,0.05,0.0007,102078.64,6.109319,0,data/training_data_20251108_193400.csv
2025-11-08 19:32:34.960732,102082.905,56.91000000000349,0.0557488053460111,0.0,-0.0009399999999999,0.26795,0.05217,0.21578,5.136093540348859,0.05,0.0007,102078.64,6.11473,0,data/training_data_20251108_193400.csv
2025-11-08 19:32:55.317670,102078.64,65.44000000000233,0.0641074371680523,0.0,0.0,0.26795,0.05311,0.21484,5.045189229900207,0.05,0.0007,102085.565,6.112291,1,data/training_data_20251108_193400.csv
2025-11-08 19:32:57.355868,102078.64,65.44000000000233,0.0641074371680523,0.0,0.0,0.26795,0.05311,0.21484,5.045189229900207,0.05,0.0007,102085.565,6.369168,1,data/training_data_20251108_193400.csv
2025-11-08 19:32:59.395455,102078.64,65.44000000000233,0.0641074371680523,0.0,0.0,0.26795,0.05311,0.21484,5.045189229900207,0.05,0.0007,102085.565,6.370886,1,data/training_data_20251108_193400.csv
2025-11-08 19:33:20.022824,102085.565,51.58999999999651,0.0505360380774662,0.0,0.0009399999999999,0.26795,0.05311,0.21484,5.045189229900207,0.05,0.0007,102088.275,6.10606,1,data/training_data_20251108_193400.csv
2025-11-08 19:33:22.056430,102085.565,51.58999999999651,0.0505360380774662,0.0,0.0,0.26795,0.05311,0.21484,5.045189229900207,0.05,0.0007,102088.275,6.111016,1,data/training_data_20251108_193400.csv
2025-11-08 19:33:24.092171,102085.565,51.58999999999651,0.0505360380774662,0.0,0.0,0.26795,0.05311,0.21484,5.045189229900207,0.05,0.0007,102088.275,6.10731,1,data/training_data_20251108_193400.csv
2025-11-08 19:33:32.237181,102088.275,46.169999999998254,0.0452255658154653,-0.0009399999999999,-0.0009399999999999,0.26795,0.05311,0.21484,5.045189229900207,0.05,0.0007,102082.105,6.105195,0,data/training_data_20251108_193400.csv
2025-11-08 19:33:34.267346,102088.275,46.169999999998254,0.0452255658154653,0.0,0.0009399999999999,0.26795,0.05311,0.21484,5.045189229900207,0.05,0.0007,102082.105,6.114764,0,data/training_data_20251108_193400.csv
2025-11-08 19:33:36.304653,102088.275,46.169999999998254,0.0452255658154653,0.0,0.0,0.26795,0.05311,0.21484,5.045189229900207,0.05,0.0007,102082.105,6.114218,0,data/training_data_20251108_193400.csv
2025-11-08 19:33:48.523157,102082.105,58.50999999999476,0.0573166080382009,0.0,0.0,0.26795,0.05311,0.21484,5.045189229900207,0.05,0.0007,102072.97,6.114315,0,data/training_data_20251108_193400.csv
2025-11-08 19:33:50.563276,102082.105,58.50999999999476,0.0573166080382009,0.0,0.0,0.26795,0.05311,0.21484,5.045189229900207,0.05,0.0007,102072.97,6.111366,0,data/training_data_20251108_193400.csv
2025-11-08 19:42:45.447122,102179.72,0.7000000000116415,0.0006850674478376,0.0,0.0,3.14011,0.05302,3.08709,59.22500943040362,0.05002,1e-05,102166.535,6.09611,0,data/training_data_20251108_204229.csv
2025-11-08 19:42:47.482272,102179.72,0.7000000000116415,0.0006850674478376,0.0,0.0,3.14011,0.05302,3.08709,59.22500943040362,0.05002,1e-05,102166.54,6.095025,0,data/training_data_20251108_204229.csv
2025-11-08 19:42:49.510102,102179.72,0.7000000000116415,0.0006850674478376,0.0,0.0,3.14011,0.05302,3.08709,59.22500943040362,0.05002,1e-05,102159.815,6.095683,0,data/training_data_20251108_204229.csv
2025-11-08 19:42:51.543232,102166.535,27.070000000006985,0.026495955843082,-0.9952,-0.9952,2.14491,0.05302,2.09189,40.454734062617874,0.05,1e-05,102159.82,6.097503,0,data/training_data_20251108_204229.csv
2025-11-08 19:42:53.577297,102166.54,27.060000000012224,0.026486166606026,-0.0945200000000001,0.9006799999999998,2.05039,0.05302,1.99737,38.67201056205206,2e-05,1e-05,102152.845,6.09392,0,data/training_data_20251108_204229.csv
2025-11-08 19:42:55.605785,102159.815,40.51000000000931,0.0396535565378708,0.0945200000000001,0.1890400000000003,2.14491,0.05302,2.09189,40.454734062617874,0.05,1e-05,102152.845,6.100699,0,data/training_data_20251108_204229.csv
2025-11-08 19:42:57.640735,102159.82,40.5,0.0396437660129001,-1.97292,-2.0674400000000004,0.17199,0.05302,0.1189699999999999,3.243870237646171,2e-05,1e-05,102152.845,6.101979,0,data/training_data_20251108_204229.csv
2025-11-08 19:43:05.777481,102152.845,54.45000000001164,0.0533024802197252,0.0,0.0,0.26651,0.05302,0.21349,5.026593738211996,0.05,1e-05,102152.84,6.097023,0,data/training_data_20251108_204229.csv
2025-11-08 19:43:09.846141,102152.845,54.45000000001164,0.0533024802197252,0.0,-1.9999999999999185e-05,0.26653,0.05302,0.2135099999999999,5.0269709543568455,0.05002,1e-05,102156.81,6.078915,1,data/training_data_20251108_204229.csv
2025-11-08 19:43:11.874504,102152.84,54.44000000000233,0.0532926935756287,0.0,0.0,0.26653,0.05302,0.2135099999999999,5.0269709543568455,0.05002,0.00095,102156.805,6.080405,1,data/training_data_20251108_204229.csv
2025-11-08 19:43:13.897750,102152.845,54.45000000001164,0.0533024802197252,-1.9999999999999185e-05,-1.9999999999999185e-05,0.26651,0.05302,0.21349,5.026593738211996,0.05,1e-05,102156.805,6.096118,1,data/training_data_20251108_204229.csv
2025-11-08 19:43:15.925056,102156.81,46.54000000000815,0.0455574131572903,-0.09587,-0.0958499999999999,0.17199,0.05437,0.11762,3.163325363251793,0.05,0.00136,102156.805,6.09462,0,data/training_data_20251108_204229.csv
2025-11-08 19:43:19.993868,102156.805,46.53000000001339,0.0455476265139785,0.0,-0.09587,0.26651,0.05302,0.21349,5.026593738211996,0.05,1e-05,102149.165,6.133599,0,data/training_data_20251108_204229.csv
2025-11-08 19:43:22.019676,102156.805,46.53000000001339,0.0455476265139785,0.0,0.0,0.26651,0.05302,0.21349,5.026593738211996,0.05,1e-05,102149.165,6.141182,0,data/training_data_20251108_204229.csv
2025-11-08 19:43:24.045764,102156.805,46.53000000001339,0.0455476265139785,0.0,0.0,0.26651,0.05302,0.21349,5.026593738211996,0.05,1e-05,102151.69,6.145257,0,data/training_data_20251108_204229.csv
2025-11-08 19:43:26.127467,102149.165,61.810000000012224,0.0605095499312326,-0.0945199999999999,-0.0945199999999999,0.17199,0.05302,0.1189699999999999,3.243870237646171,2e-05,1e-05,102151.69,6.091723,1,data/training_data_20251108_204229.csv
2025-11-08 19:43:28.160858,102149.165,61.810000000012224,0.0605095499312326,0.0,0.0945199999999999,0.17199,0.05302,0.1189699999999999,3.243870237646171,2e-05,1e-05,102151.69,6.089626,1,data/training_data_20251108_204229.csv
2025-11-08 19:43:34.250484,102151.69,56.76000000000931,0.0555644258063761,0.0,0.0,0.26651,0.05302,0.21349,5.026593738211996,0.05,1e-05,102151.695,6.084759,1,data/training_data_20251108_204229.csv
2025-11-08 19:43:36.280003,102151.69,56.76000000000931,0.0555644258063761,0.0,0.0,0.26651,0.05302,0.21349,5.026593738211996,0.05,1e-05,102151.695,6.085224,1,data/training_data_20251108_204229.csv
2025-11-08 19:43:38.308186,102151.69,56.76000000000931,0.0555644258063761,0.0,0.0,0.26651,0.05302,0.21349,5.026593738211996,0.05,1e-05,102157.56,6.087648,1,data/training_data_20251108_204229.csv
2025-11-08 19:43:40.335243,102151.695,56.75,0.0555546337238946,-0.0945299999999999,-0.0945299999999999,0.17198,0.05302,0.1189599999999999,3.243681629573745,1e-05,1e-05,102160.065,6.091214,1,data/training_data_20251108_204229.csv
2025-11-08 19:43:42.365227,102151.695,56.75,0.0555546337238946,0.0,0.0945299999999999,0.17198,0.05302,0.1189599999999999,3.243681629573745,1e-05,1e-05,102160.065,6.092146,1,data/training_data_20251108_204229.csv
2025-11-08 19:43:44.395834,102157.56,45.02000000000408,0.0440691809788762,0.0945299999999999,0.0945299999999999,0.26651,0.05302,0.21349,5.026593738211996,0.05,1e-05,102160.065,6.097633,1,data/training_data_20251108_204229.csv
2025-11-08 19:43:48.457373,102160.065,40.01000000000931,0.0391640314637714,0.0,0.0,0.26651,0.05302,0.21349,5.026593738211996,0.05,1e-05,102160.07,6.099323,1,data/training_data_20251108_204229.csv
