timestamp,mid_price,spread,spread_pct,ofi_current,ofi_momentum,total_bid_volume,total_ask_volume,volume_imbalance,volume_ratio,bid_depth_l1,ask_depth_l1,future_price,price_increase
2025-11-08 19:40:58.314426,102180.065,0.010000000009313226,9.78664479153857e-06,0.0,0.0,3.50931,0.053020000000000005,3.45629,66.18841946435307,0.05,1e-05,102180.065,0
2025-11-08 19:41:00.346519,102180.065,0.010000000009313226,9.78664479153857e-06,0.0,0.0,3.50931,0.053020000000000005,3.45629,66.18841946435307,0.05,1e-05,102180.065,0
2025-11-08 19:41:02.377247,102180.065,0.010000000009313226,9.78664479153857e-06,0.0,0.0,3.50931,0.053020000000000005,3.45629,66.18841946435307,0.05,1e-05,102180.065,0
2025-11-08 19:41:04.413029,102180.065,0.010000000009313226,9.78664479153857e-06,0.0,0.0,3.50931,0.053020000000000005,3.45629,66.18841946435307,0.05,1e-05,102180.065,0
2025-11-08 19:41:06.446657,102180.065,0.010000000009313226,9.78664479153857e-06,0.0,0.0,3.50931,0.053020000000000005,3.45629,66.18841946435307,0.05,1e-05,102180.065,0
2025-11-08 19:41:08.481215,102180.065,0.010000000009313226,9.78664479153857e-06,0.0,0.0,3.50931,0.053020000000000005,3.45629,66.18841946435307,0.05,1e-05,102180.065,0
2025-11-08 19:41:10.517525,102180.065,0.010000000009313226,9.78664479153857e-06,0.0,0.0,3.50931,0.053020000000000005,3.45629,66.18841946435307,0.05,1e-05,102180.065,0
2025-11-08 19:41:12.547242,102180.065,0.010000000009313226,9.78664479153857e-06,0.0,0.0,3.50931,0.053020000000000005,3.45629,66.18841946435307,0.05,1e-05,102180.065,0
2025-11-08 19:41:14.582862,102180.065,0.010000000009313226,9.78664479153857e-06,0.0,0.0,3.50931,0.053020000000000005,3.45629,66.18841946435307,0.05,1e-05,102180.065,0
2025-11-08 19:41:16.621753,102180.065,0.010000000009313226,9.78664479153857e-06,0.0,0.0,3.50931,0.053020000000000005,3.45629,66.18841946435307,0.05,1e-05,102180.065,0
2025-11-08 19:41:18.654745,102180.065,0.010000000009313226,9.78664479153857e-06,0.0,0.0,3.50931,0.053020000000000005,3.45629,66.18841946435307,0.05,1e-05,102180.065,0
2025-11-08 19:41:20.690519,102180.065,0.010000000009313226,9.78664479153857e-06,0.04864,0.04864,3.50931,0.00438,3.5049300000000003,801.2123287671233,0.05,1e-05,102180.065,0
2025-11-08 19:41:22.721868,102180.065,0.010000000009313226,9.78664479153857e-06,0.0,-0.04864,3.50931,0.00438,3.5049300000000003,801.2123287671233,0.05,1e-05,102180.065,0
2025-11-08 19:41:24.756693,102180.065,0.010000000009313226,9.78664479153857e-06,0.0,0.0,3.50931,0.00438,3.5049300000000003,801.2123287671233,0.05,1e-05,102180.065,0
2025-11-08 19:41:26.789934,102180.065,0.010000000009313226,9.78664479153857e-06,0.0,0.0,3.50931,0.00438,3.5049300000000003,801.2123287671233,0.05,1e-05,102180.065,0
2025-11-08 19:41:28.820823,102180.065,0.010000000009313226,9.78664479153857e-06,0.0,0.0,3.50931,0.00438,3.5049300000000003,801.2123287671233,0.05,1e-05,102180.065,0
2025-11-08 19:41:30.854871,102180.065,0.010000000009313226,9.78664479153857e-06,0.0,0.0,3.50931,0.00438,3.5049300000000003,801.2123287671233,0.05,1e-05,102180.065,0
