timestamp,mid_price,spread,spread_pct,ofi_current,ofi_momentum,total_bid_volume,total_ask_volume,volume_imbalance,volume_ratio,bid_depth_l1,ask_depth_l1,future_price,actual_horizon_seconds,price_increase
2025-11-18 13:21:14.603280,93390.37,98.61999999999534,0.1055997529509684,0.37627,0.3751000000000001,0.42045,1.02121,-0.60076,0.4117174724101801,0.00011,0.00023,93395.405,6.103779,1
2025-11-18 13:21:16.638125,93393.725,105.33000000000176,0.112780596340923,0.0,-0.37627,0.42045,1.02121,-0.60076,0.4117174724101801,0.00011,0.00023,93395.405,6.105052,1
2025-11-18 13:21:18.672813,93393.725,105.33000000000176,0.112780596340923,0.0,0.0,0.42045,1.02121,-0.60076,0.4117174724101801,0.00011,0.00023,93395.405,6.09992,1
2025-11-18 13:21:22.743177,93395.405,108.69000000000231,0.1163761750377359,0.0,0.0,0.42045,1.02121,-0.60076,0.4117174724101801,0.00011,0.00023,93396.655,6.094249,1
2025-11-18 13:21:24.772733,93395.405,108.69000000000231,0.1163761750377359,-0.3995,-0.3995,0.47534,1.4756,-1.00026,0.322133369476823,0.00011,0.00023,93409.8,6.09769,1
2025-11-18 13:21:26.804295,93395.405,108.69000000000231,0.1163761750377359,0.13156,0.5310600000000001,0.47544,1.34414,-0.8687000000000001,0.3537131548797,0.00011,0.00023,93409.805,6.097309,1
2025-11-18 13:21:28.837426,93396.655,106.19000000000231,0.1136978620915303,-9.999999999998203e-05,-0.13166,0.47534,1.34414,-0.8688000000000001,0.353638757867484,0.26375,0.00023,93383.14,6.098808,0
2025-11-18 13:21:30.870423,93409.8,101.33999999999652,0.1084896873775519,-0.0233799999999999,-0.02328,0.45196,1.34414,-0.8921800000000002,0.3362447364113857,0.26375,0.00023,93379.465,6.103126,0
2025-11-18 13:21:32.901604,93409.805,101.33000000000176,0.1084789760561022,-0.1329199999999999,-0.10954,0.31904,1.34414,-1.0251,0.2373562277738925,8e-05,0.00023,93379.465,6.107323,0
2025-11-18 13:21:34.936234,93383.14,69.48000000001048,0.0744031524320241,-0.0549399999999999,0.07798,0.31905,1.39909,-1.08004,0.2280410838473579,0.0001,0.00072,93379.465,6.105292,0
2025-11-18 13:21:36.973549,93379.465,76.80999999999767,0.0822557721871694,0.45488,0.5098199999999999,0.3190499999999999,0.94421,-0.62516,0.3379015261435485,0.00011,0.00023,93385.67,6.097607,1
2025-11-18 13:21:39.008927,93379.465,76.80999999999767,0.0822557721871694,0.0,-0.45488,0.3190499999999999,0.94421,-0.62516,0.3379015261435485,0.00011,0.00023,93385.665,6.091935,1
2025-11-18 13:21:41.041526,93379.465,76.80999999999767,0.0822557721871694,0.0,0.0,0.3190499999999999,0.94421,-0.62516,0.3379015261435485,0.00011,0.00023,93385.66,6.096567,1
2025-11-18 13:21:43.071156,93385.67,89.22000000000116,0.0955392834896415,-0.5861599999999999,-0.5861599999999999,0.3190499999999999,1.53037,-1.2113200000000002,0.2084789952756522,0.00011,0.055,93381.095,6.10455,0
2025-11-18 13:21:45.100862,93385.665,89.2100000000064,0.0955285803233359,0.13177,0.71793,0.3190499999999999,1.3986,-1.0795500000000002,0.228120978120978,0.00011,0.00023,93381.095,6.107826,0
2025-11-18 13:21:47.138093,93385.66,89.19999999999709,0.0955178771558685,-0.0005399999999998,-0.1323099999999999,0.3190499999999999,1.39914,-1.0800900000000002,0.2280329345169174,0.00011,0.00023,93381.09,6.105471,0
2025-11-18 13:21:49.175706,93381.095,80.07000000000698,0.0857454070334118,0.1568499999999999,0.1573899999999997,0.47536,1.3986,-0.92324,0.3398827398827398,0.00011,0.00023,93381.09,6.100557,0
2025-11-18 13:21:51.208688,93381.095,80.07000000000698,0.0857454070334118,-0.28879,-0.4456399999999999,0.3190599999999999,1.5310899999999998,-1.21203,0.2083874886518754,0.00011,0.88911,93381.09,6.098091,0
2025-11-18 13:21:53.243564,93381.09,80.05999999999767,0.085734702818309,0.132,0.42079,0.3190599999999999,1.39909,-1.08003,0.2280482313503777,0.00011,0.00023,93384.685,6.096268,1
2025-11-18 13:21:55.276263,93381.09,80.05999999999767,0.085734702818309,0.6111800000000001,0.47918,0.47536,0.94421,-0.46885,0.5034473263363023,0.00011,0.00023,93397.67,6.097913,1
2025-11-18 13:21:57.306779,93381.09,80.05999999999767,0.085734702818309,9.00000000000345e-05,-0.61109,0.47545,0.94421,-0.4687599999999999,0.5035426441151862,0.00011,0.00023,93397.465,6.104498,1
2025-11-18 13:21:59.339832,93384.685,72.86999999999534,0.0780320670353981,-0.45448,-0.4545700000000001,0.47536,1.3986,-0.92324,0.3398827398827398,0.26375,0.00023,93390.155,6.109548,1
2025-11-18 13:22:01.374176,93397.67,78.88000000000466,0.0844560683366133,0.2980199999999999,0.7525,0.31904,0.94426,-0.62522,0.337873043441425,0.26375,0.00023,93390.16,6.11131,0
2025-11-18 13:22:03.411277,93397.465,67.00999999999476,0.0717471293251853,-0.4547199999999999,-0.7527399999999999,0.31903,1.39897,-1.07994,0.2280463483848831,7e-05,0.0006,93390.16,6.111936,0
2025-11-18 13:22:05.449380,93390.155,81.61000000000058,0.087386084753795,0.6109800000000001,1.0657,0.47536,0.94432,-0.46896,0.5033886818027787,0.26375,0.00023,93386.41,6.105429,0
2025-11-18 13:22:07.485486,93390.16,81.60000000000582,0.0873753723090375,-0.15632,-0.7673000000000001,0.31904,0.94432,-0.6252800000000001,0.3378515757370383,8e-05,0.00023,93386.415,6.102709,0
2025-11-18 13:22:09.523213,93390.16,81.60000000000582,0.0873753723090375,0.0,0.15632,0.31904,0.94432,-0.6252800000000001,0.3378515757370383,8e-05,0.00023,93386.415,6.100487,0
2025-11-18 13:22:11.554809,93386.41,89.10000000000582,0.0954100280758258,0.15632,0.15632,0.47536,0.94432,-0.46896,0.5033886818027787,0.26375,0.00023,93376.33,6.100141,0
2025-11-18 13:22:13.588195,93386.415,89.09000000001106,0.0953993147718659,-0.15631,-0.31263,0.3190499999999999,0.94432,-0.6252700000000001,0.3378621653676719,9e-05,0.00023,93376.325,6.106215,0
2025-11-18 13:22:15.623700,93386.415,89.09000000001106,0.0953993147718659,0.0,0.15631,0.3190499999999999,0.94432,-0.6252700000000001,0.3378621653676719,9e-05,0.00023,93376.325,6.107509,0
2025-11-18 13:22:17.654950,93376.33,70.54000000000815,0.0755437700325212,-0.4297399999999999,-0.4297399999999999,0.47536,1.53037,-1.05501,0.3106176937603325,0.00011,0.055,93376.325,6.114529,0
2025-11-18 13:22:19.694410,93376.325,70.52999999999884,0.0755330647249169,0.45465,0.88439,0.47536,1.07572,-0.60036,0.441899379020563,0.00011,0.00023,93370.78,6.112828,0
2025-11-18 13:22:21.731209,93376.325,70.52999999999884,0.0755330647249169,0.0,-0.45465,0.47536,1.07572,-0.60036,0.441899379020563,0.00011,0.00023,93370.78,6.111341,0
2025-11-18 13:22:23.769479,93376.325,70.52999999999884,0.0755330647249169,0.0,0.0,0.47536,1.07572,-0.60036,0.441899379020563,0.00011,0.00023,93370.78,6.105075,0
2025-11-18 13:22:25.807238,93370.78,59.44000000000233,0.0636601729149122,0.13146,0.13146,0.47536,0.94426,-0.4689,0.5034206680363459,0.00011,0.00023,93365.44,6.100449,0
2025-11-18 13:22:27.842550,93370.78,59.44000000000233,0.0636601729149122,-0.15629,-0.28775,0.3190699999999999,0.94426,-0.62519,0.3379048143519793,0.00011,0.00023,93365.43,6.095591,0
2025-11-18 13:22:29.874554,93370.78,59.44000000000233,0.0636601729149122,-0.13195,0.02434,0.3190699999999999,1.07621,-0.7571400000000001,0.2964755949117736,0.00011,0.00072,93361.14,6.101851,0
2025-11-18 13:22:31.907687,93365.44,48.76000000000931,0.0522248917800947,-0.4541599999999999,-0.3222099999999999,0.3190699999999999,1.53037,-1.2113,0.208492064010664,0.00011,0.055,93361.135,6.102178,0
2025-11-18 13:22:33.938141,93365.43,48.74000000000524,0.0522034761688616,0.13143,0.5855899999999998,0.3190699999999999,1.39894,-1.07987,0.2280798318727036,0.00011,0.00023,93361.135,6.109902,0
2025-11-18 13:22:35.976405,93361.14,40.16000000000349,0.0430157558058989,0.0281999999999999,-0.1032299999999999,0.3190699999999999,1.37074,-1.05167,0.2327720793148226,0.00011,0.00072,93335.435,6.105744,0
2025-11-18 13:22:38.009865,93361.135,40.15000000000873,0.043005047014487,0.91411,0.8859100000000001,0.34479,0.48235,-0.1375599999999999,0.7148128952005806,0.00011,0.00023,93332.995,6.110432,0
2025-11-18 13:22:40.048043,93361.135,40.15000000000873,0.043005047014487,0.0001099999999999,-0.914,0.3449,0.48235,-0.13745,0.7150409453716181,0.00011,0.00023,93332.99,6.106314,0
2025-11-18 13:22:42.082149,93335.435,91.55000000000292,0.0980870770035013,0.94297,0.94286,0.8331,0.0275799999999999,0.8055199999999999,30.206671501087747,0.26372,0.00023,93352.925,6.10051,1
2025-11-18 13:22:44.120297,93332.995,86.65000000000873,0.0928396222579257,-1.14104,-2.08401,0.60831,0.94383,-0.33552,0.6445122532659483,0.00011,0.00023,93352.915,6.09775,1
2025-11-18 13:22:46.154357,93332.99,86.63999999999942,0.0928289129063575,0.7550499999999999,1.89609,0.47541,0.05588,0.41953,8.507695060844668,0.00011,0.00023,93362.51,6.10628,1
2025-11-18 13:22:48.182659,93352.925,72.11000000000058,0.0772444998375793,-0.85693,-1.61198,0.45192,0.88932,-0.4374,0.5081635406827688,0.0001,0.00023,93365.5,6.112404,1
2025-11-18 13:22:50.218047,93352.915,72.1299999999901,0.0772659321886093,0.15618,1.01311,0.60825,0.88947,-0.28122,0.6838341933960673,0.055,0.00023,93359.41,6.11738,1
2025-11-18 13:22:52.260637,93362.51,69.08000000000175,0.0739911555505542,-0.0647,-0.22088,0.54355,0.88947,-0.34592,0.6110942471359349,8e-05,0.00023,93359.41,6.1128,0
2025-11-18 13:22:54.295063,93365.5,63.10000000000582,0.0675838505657933,0.13246,0.19716,0.67622,0.88968,-0.2134599999999999,0.7600710367772683,0.05475,0.00023,93359.41,6.109965,0
2025-11-18 13:23:04.472963,93359.41,75.27999999999884,0.0806346141219174,-0.0010199999999999,-0.0016999999999999,0.6073,0.94466,-0.3373600000000001,0.642876802235725,0.05405,0.00023,93362.61,6.10578,1
2025-11-18 13:23:06.506899,93359.41,75.27999999999884,0.0806346141219174,0.0,0.0010199999999999,0.6073,0.94466,-0.3373600000000001,0.642876802235725,0.05405,0.00023,93364.64,6.105395,1
2025-11-18 13:23:08.540933,93359.41,75.27999999999884,0.0806346141219174,0.0006799999999999,0.0006799999999999,0.6073,0.94398,-0.3366800000000001,0.6433399012690946,0.05405,0.00023,93367.585,6.103925,1
2025-11-18 13:23:10.578743,93362.61,68.88000000000466,0.0737768577806518,-0.15556,-0.15624,0.45174,0.94398,-0.49224,0.4785482743278459,7e-05,0.00023,93373.45,6.096549,1
2025-11-18 13:23:12.612294,93364.64,64.82000000000698,0.0694267122970827,-0.24337,-0.08781,0.60825,1.34386,-0.7356100000000001,0.4526141115890048,0.26357,0.00023,93373.455,6.093931,1
2025-11-18 13:23:14.644858,93367.585,58.93000000000757,0.0631161232241442,0.0132199999999998,0.2565899999999999,0.67647,1.39886,-0.72239,0.4835866348312197,0.26357,0.00023,93373.45,6.092076,1
2025-11-18 13:23:18.706225,93373.455,47.19000000000233,0.05053898883789,-0.0787199999999999,-0.4649700000000001,0.4749,0.88976,-0.41486,0.5337394353533537,6e-05,0.00023,93366.89,6.106626,0
2025-11-18 13:23:20.736934,93373.45,47.19999999999709,0.0505497012266303,0.0784599999999999,0.1571799999999999,0.60758,0.94398,-0.3364,0.6436365177228331,0.05441,0.00023,93358.2,6.112255,0
2025-11-18 13:23:22.773935,93373.45,47.19999999999709,0.0505497012266303,-0.00032,-0.0787799999999999,0.60726,0.94398,-0.33672,0.6432975274899891,0.05409,0.00023,93364.31,6.109394,0
2025-11-18 13:23:24.812851,93366.89,60.320000000006985,0.0646053435002568,-0.13204,-0.13172,0.47522,0.94398,-0.46876,0.5034216826627682,5e-05,0.00023,93364.315,6.108526,0
2025-11-18 13:23:26.849189,93358.2,77.69999999999709,0.0832278257292847,0.13229,0.26433,0.60821,0.94468,-0.33647,0.6438264809247576,0.26361,0.00023,93364.31,6.120042,1
2025-11-18 13:23:28.883329,93364.31,65.47999999999593,0.0701338659279931,0.05494,-0.0773499999999999,0.60817,0.8897,-0.28153,0.6835674946611217,0.055,0.00023,93357.725,6.117837,0
2025-11-18 13:23:30.921377,93364.315,65.47000000000116,0.0701231514417485,-0.13322,-0.18816,0.47495,0.8897,-0.41475,0.533831628638867,4e-05,0.00023,93357.725,6.11232,0
2025-11-18 13:23:32.969231,93364.31,65.47999999999593,0.0701338659279931,0.3031699999999999,0.4363899999999999,0.8324,0.94398,-0.11158,0.881798343185237,0.05453,0.00023,93348.13,6.10005,0
2025-11-18 13:23:35.001166,93357.725,78.65000000000873,0.0842458403951132,-0.3807,-0.68387,0.4517,0.94398,-0.49228,0.4785059005487405,3e-05,0.00023,93348.13,6.101079,0
2025-11-18 13:23:37.033697,93357.725,78.65000000000873,0.0842458403951132,-0.45478,-0.0740799999999999,0.4517,1.39876,-0.94706,0.3229288798650233,3e-05,0.00023,93348.13,6.09904,0
2025-11-18 13:23:39.069281,93348.13,91.55999999999769,0.0980844501116387,0.7019,1.15668,0.6994800000000001,0.94464,-0.2451599999999999,0.7404725609756099,0.05433,0.88854,93348.125,6.097501,0
2025-11-18 13:23:41.102245,93348.13,91.5399999999936,0.0980630249368611,-0.2242099999999999,-0.92611,0.47461,0.94398,-0.46937,0.5027754825314096,3e-05,0.00023,93348.135,6.096772,1
2025-11-18 13:23:43.132737,93348.13,91.5399999999936,0.0980630249368611,0.0,0.2242099999999999,0.47461,0.94398,-0.46937,0.5027754825314096,3e-05,0.00023,93362.535,6.096008,1
2025-11-18 13:23:45.166782,93348.125,91.52999999999884,0.0980523176014503,0.22432,0.22432,0.69951,0.94456,-0.2450500000000001,0.7405670365037689,0.2636,0.00023,93362.535,6.099425,1
2025-11-18 13:23:47.199017,93348.135,91.55000000000292,0.0980737322711406,0.0005799999999999,-0.2237400000000001,0.69951,0.94398,-0.24447,0.7410220555520244,0.2636,0.00023,93362.535,6.102228,1
2025-11-18 13:23:55.330421,93362.535,69.02999999999884,0.0739375810650373,-0.0008599999999999,-0.0008599999999999,0.60822,0.94481,-0.33659,0.6437484785300748,0.26357,0.00023,93362.53,6.105332,0
2025-11-18 13:23:57.366678,93362.535,69.02999999999884,0.0739375810650373,0.0,0.0008599999999999,0.60822,0.94481,-0.33659,0.6437484785300748,0.26357,0.00023,93362.53,6.100427,0
2025-11-18 13:23:59.401156,93362.535,69.02999999999884,0.0739375810650373,0.0,0.0,0.60822,0.94481,-0.33659,0.6437484785300748,0.26357,0.00023,93362.53,6.10405,0
2025-11-18 13:24:01.435753,93362.53,69.04000000000815,0.0739482959598547,2.000000000002e-05,2.000000000002e-05,0.60824,0.94481,-0.33657,0.6437696468072945,0.05502,0.00023,93364.775,6.109583,1
2025-11-18 13:24:03.467105,93362.53,69.04000000000815,0.0739482959598547,-1.9999999999999185e-05,-4.000000000001919e-05,0.60822,0.94481,-0.33659,0.6437484785300748,0.055,0.00023,93364.775,6.111615,1
2025-11-18 13:24:05.505206,93362.53,69.04000000000815,0.0739482959598547,0.0,1.9999999999999185e-05,0.60822,0.94481,-0.33659,0.6437484785300748,0.055,0.00023,93364.775,6.103697,1
2025-11-18 13:24:07.545336,93364.775,64.55000000000291,0.0691374236161367,-0.13298,-0.13298,0.47524,0.94481,-0.46957,0.5030006032959007,2e-05,0.00023,93375.755,6.102925,1
2025-11-18 13:24:09.578720,93364.775,64.55000000000291,0.0691374236161367,0.0,0.13298,0.47524,0.94481,-0.46957,0.5030006032959007,2e-05,0.00023,93369.66,6.10631,1
2025-11-18 13:24:11.608903,93364.775,64.55000000000291,0.0691374236161367,0.22563,0.22563,0.70004,0.94398,-0.24394,0.7415835081251722,0.26359,0.00023,93369.67,6.107966,1
2025-11-18 13:24:13.648261,93375.755,42.58999999999651,0.0456114116560519,-0.1942799999999999,-0.41991,0.45169,0.88991,-0.4382199999999999,0.5075681810520165,2e-05,0.00023,93361.675,6.105884,0
2025-11-18 13:24:15.685030,93369.66,54.77999999999884,0.0586700219321767,0.1024299999999999,0.2967099999999999,0.60819,0.94398,-0.33579,0.6442827178541918,0.055,0.00023,93355.835,6.098365,0
2025-11-18 13:24:17.716869,93369.67,54.77999999999884,0.0586700156485493,-0.1335899999999999,-0.2360199999999999,0.47521,0.94459,-0.46938,0.5030859949819498,2e-05,0.00011,93347.285,6.100567,0
2025-11-18 13:24:19.754145,93361.675,70.75,0.0757805598496385,-0.32119,-0.1876,0.60819,1.39876,-0.79057,0.4348065429380308,0.055,0.00023,93353.75,6.097415,0
2025-11-18 13:24:21.783395,93355.835,82.43000000000757,0.0882965697859245,0.45415,0.77534,0.60822,0.94464,-0.33642,0.6438643292682926,0.05503,0.00023,93349.955,6.103791,0
2025-11-18 13:24:23.817436,93347.285,65.33000000000175,0.0699859669191254,-0.13303,-0.58718,0.47529,0.94474,-0.46945,0.5030907974680865,3e-05,0.88877,93349.955,6.108695,1
2025-11-18 13:24:25.851560,93353.75,78.26000000000931,0.0838316618239859,0.0001,0.13313,0.47529,0.94464,-0.46935,0.5031440548780488,3e-05,0.00023,93349.96,6.11669,0
2025-11-18 13:24:29.926131,93349.955,85.85000000000582,0.0919657647397964,0.00066,-0.13231,0.60826,0.94398,-0.33572,0.6443568719676265,0.055,0.00023,93340.415,6.105437,0
2025-11-18 13:24:31.968250,93349.96,85.84000000001106,0.0919550474365613,-0.13297,-0.13363,0.47529,0.94398,-0.46869,0.5034958367762029,3e-05,0.00023,93353.99,6.09642,1
2025-11-18 13:24:33.999786,93349.955,85.83000000000175,0.0919443399838829,-0.0005799999999999,0.13239,0.47529,0.94456,-0.46927,0.5031866689252139,3e-05,0.00023,93353.985,6.094816,1
2025-11-18 13:24:36.031568,93340.415,88.44999999999709,0.0947606671772319,-0.3211000000000001,-0.3205200000000001,0.60826,1.39863,-0.79037,0.43489700635622,0.055,0.88854,93356.985,6.095045,1
2025-11-18 13:24:38.064670,93353.99,86.13999999999942,0.0922724352756635,0.62497,0.9460700000000002,0.56959,0.73499,-0.1654,0.7749629246656418,0.055,0.00011,93366.35,6.101164,1
2025-11-18 13:24:40.094602,93353.985,86.13000000000466,0.0922617283022301,-0.5715800000000001,-1.1965500000000002,0.6074,1.34438,-0.7369799999999999,0.4518067808208989,0.05392,0.00023,93366.35,6.103965,1
2025-11-18 13:24:42.126613,93356.985,80.13000000000466,0.0858318207255779,0.0016299999999999,0.57321,0.60851,1.34386,-0.7353500000000001,0.4528075841233461,0.26382,0.00023,93366.35,6.111073,1
2025-11-18 13:25:10.678486,93366.35,61.40000000000873,0.0657624508187465,0.0,0.1320500000000001,0.47547,0.94398,-0.46851,0.5036865187821776,4e-05,0.00023,93350.6,6.102653,0
2025-11-18 13:25:12.716916,93366.35,61.40000000000873,0.0657624508187465,0.0,0.0,0.47547,0.94398,-0.46851,0.5036865187821776,4e-05,0.00023,93346.595,6.095498,0
2025-11-18 13:25:14.749730,93366.35,61.40000000000873,0.0657624508187465,0.0,0.0,0.47547,0.94398,-0.46851,0.5036865187821776,4e-05,0.00023,93339.39,6.100347,0
2025-11-18 13:25:16.781139,93350.6,80.5399999999936,0.0862768959171056,-0.4546500000000001,-0.4546500000000001,0.47547,1.39863,-0.92316,0.3399540979386972,0.0001,0.88854,93333.68,6.106015,0
2025-11-18 13:25:18.812414,93346.595,72.52999999999884,0.0776996739945349,0.5870900000000001,1.0417400000000003,0.60843,0.9445,-0.3360700000000001,0.6441821069348861,0.0001,0.00075,93310.32,6.112145,0
2025-11-18 13:25:20.850077,93339.39,86.9200000000128,0.0931225284416502,-0.1328599999999999,-0.7199500000000001,0.47547,0.9444,-0.46893,0.5034625158831004,4e-05,0.00023,93305.555,6.112421,0
2025-11-18 13:25:22.887154,93333.68,86.19999999999709,0.0923567998175975,0.22528,0.35814,0.70033,0.94398,-0.24365,0.7418907180236869,0.0001,0.88854,93310.715,6.108867,0
2025-11-18 13:25:24.924559,93310.32,75.1200000000099,0.0805055646578105,-0.6798,-0.90508,0.4755400000000001,1.39899,-0.92345,0.3399166541576424,4e-05,0.00047,93330.605,6.104819,1
2025-11-18 13:25:26.962498,93305.555,84.6299999999901,0.0907019951813052,0.5580700000000001,1.23787,0.57896,0.94434,-0.36538,0.613084270495796,0.0001,0.00023,93324.16,6.10443,1
2025-11-18 13:25:28.996021,93310.715,74.30999999999767,0.0796371563544419,-0.1034199999999999,-0.66149,0.4755399999999999,0.94434,-0.4688000000000001,0.5035686299426053,0.055,0.00023,93326.465,6.105265,1
2025-11-18 13:25:31.029378,93330.605,80.35000000000582,0.0860918023621574,0.13295,0.23637,0.60854,0.94439,-0.33585,0.6443736168320291,0.05504,0.88854,93333.405,6.108566,1
2025-11-18 13:25:33.066928,93324.16,93.22000000000116,0.0998883890302373,-0.4543999999999999,-0.5873499999999999,0.6085,1.39875,-0.7902499999999999,0.4350312779267203,0.055,0.00023,93321.045,6.102886,0
2025-11-18 13:25:35.101286,93326.465,88.58999999999651,0.0949248425942164,0.32145,0.7758499999999999,0.4755399999999999,0.94434,-0.4688000000000001,0.5035686299426053,0.26379,0.00023,93321.045,6.10175,0
2025-11-18 13:25:37.137944,93333.405,89.73000000001048,0.0961392118931163,-0.45493,-0.7763800000000001,0.4755400000000001,1.39927,-0.92373,0.3398486353598662,4e-05,0.00075,93311.025,6.103478,0
2025-11-18 13:25:39.169814,93321.045,91.26999999998952,0.0978021624168369,0.1315699999999999,0.5865,0.60754,1.3997,-0.79216,0.4340501536043438,0.26283,0.88949,93311.02,6.108167,0
2025-11-18 13:25:41.203036,93321.045,91.25,0.0977807310237471,-0.1329699999999999,-0.2645399999999999,0.4745699999999999,1.3997,-0.92513,0.3390512252625562,3e-05,0.00023,93301.69,6.1083,0
2025-11-18 13:25:43.241422,93311.025,81.1299999999901,0.0869457815943937,0.1031699999999999,0.2361399999999998,0.578,1.39996,-0.8219600000000001,0.412868939112546,0.0001,0.88949,93294.565,6.099313,0
2025-11-18 13:25:45.277981,93311.02,81.11999999999534,0.0869350694055164,-0.0001599999999999,-0.1033299999999998,0.57802,1.40014,-0.82212,0.4128301455568728,0.0001,0.00067,93294.56,6.092904,0
2025-11-18 13:25:47.311336,93301.69,75.82000000000698,0.0812632654349636,-0.1029900000000001,-0.1028300000000002,0.47459,1.3997,-0.92511,0.3390655140387226,3e-05,0.88949,93294.56,6.104367,0
2025-11-18 13:25:49.340735,93294.565,79.07000000000698,0.0847530614457626,-0.0002799999999999,0.1027100000000001,0.47459,1.39998,-0.92539,0.3389976999671424,0.0001,0.88989,93291.515,6.114936,0
2025-11-18 13:25:51.370885,93294.56,79.05999999999767,0.0847423472493976,0.1033100000000001,0.10359,0.57802,1.4001,-0.8220799999999999,0.4128419398614384,0.0001,0.00023,93282.255,6.115988,0
2025-11-18 13:25:53.415703,93294.56,79.05999999999767,0.0847423472493976,0.0,-0.1033100000000001,0.57802,1.4001,-0.8220799999999999,0.4128419398614384,0.0001,0.00023,93282.26,6.105396,0
